user_id,feed_id,favourite_team,favourite_club,like_count,comment_count,share_count,player_id,match_id,cid,media_type,hour_of_day,day_of_week,is_weekend,recency_seconds
1832515,2337286,25,646,22,0,0,598,87740,129413,text,11,2,0,1030.462054
1935866,2047342,unknown,unknown,4,0,0,661,87723,129413,text,17,3,0,43083.092646
1722083,2622878,25,646,1,0,0,90682,87746,129413,text,11,0,0,72868.879516
212590,787695,25,123216,0,1,0,94825,74798,128532,image,5,5,1,264.20741
1832515,2676333,25,646,28,5,4,94184,87746,129413,text,17,0,0,51394.293741
775078,3893982,25,593,1,0,0,89978,89819,129413,text,15,6,1,851.014664
1722083,2393686,25,646,6,0,0,46124,87742,129413,text,12,4,0,58487.686233
150898,4339935,25,646,10,0,0,462,89825,129413,text,13,5,1,2059.6257
1262120,3225622,25,646,36,2,1,682,87754,129413,text,16,0,0,42195.293763
1258803,5003474,25,646,15,3,0,90351,89833,129413,text,20,1,0,42497.174791
148669,1589068,25,593,4,5,0,43021,87297,129450,text,16,3,0,1170.523737
1832515,4366931,25,646,21,5,11,94939,89825,129413,text,18,5,1,6414.042849
1131144,3145098,25,646,7,0,0,1098,87753,129413,text,12,6,1,57543.290135
739315,2493262,25,123216,7,0,0,112853,87744,129413,image,11,6,1,66272.34088
1262986,3905793,25,unknown,16,1,2,90739,89819,129413,text,18,6,1,40656.320223
1108265,1829466,25,593,9,4,0,96649,87711,129413,text,17,0,0,2620.720878
212590,1792757,25,123216,8,0,0,89,87709,129413,image,11,6,1,10564.358776
1130853,2177946,25,646,21,0,0,638,87731,129413,text,17,2,0,8812.251933
739315,1401721,25,123216,3,4,0,102210,87011,129438,text,12,4,0,1812.583038
1678681,2231684,unknown,658,1,0,0,53715,87735,129413,text,12,5,1,2940.887724
739315,2036514,25,123216,8,0,0,119,87723,129413,text,11,3,0,1842.243132
1262120,1771302,25,646,17,0,0,115,87708,129413,text,11,5,1,4296.889624
1934782,2415416,25,unknown,8,4,0,1097,87742,129413,image,2,5,1,16138.22174
775078,1892667,25,593,2,0,0,1097,87714,129413,image,16,3,0,129.020569
1722083,2874058,25,646,5,0,0,144434,87748,129413,text,13,2,0,54552.932089
150898,2410884,25,646,1,1,0,58733,87742,129413,text,18,4,0,1373.275551
1258803,1706662,25,646,13,0,0,16557,83772,129302,text,11,2,0,29221.586838
739315,5253889,25,123216,8,0,0,93847,90092,129592,text,13,6,1,51887.007609
1130853,2349214,25,646,27,19,7,598,87740,129413,image,17,2,0,50183.763979
1130853,2514600,25,646,13,1,0,90351,87745,129413,text,15,6,1,3297.710171
1934782,2306299,25,unknown,6,1,1,1157,87738,129413,text,18,0,0,5381.134695
1654889,2314463,unknown,unknown,32,0,3,1098,87739,129413,image,11,1,0,1982.517127
1130853,2304833,25,646,18,3,1,90739,87738,129413,image,18,0,0,41103.896993
1722083,2216465,25,646,2,0,0,91,87733,129413,image,18,4,0,39348.234803
1262120,1725485,25,646,13,0,0,46124,87706,129413,text,15,3,0,16411.402587
212590,1235955,25,123216,2,0,0,634,87003,129438,text,9,3,0,593.988746
739315,1975397,25,123216,7,0,0,727,87720,129413,text,11,0,0,2800.810224
1258803,2317632,25,646,24,0,0,60564,87739,129413,text,14,1,0,1127.868888
1386048,2504556,25,593,1,0,0,607,87744,129413,text,13,6,1,5.516777
150898,4501157,25,646,6,0,2,727,89828,129413,text,13,0,0,19091.635944
739315,4334135,25,123216,8,0,0,634,89825,129413,text,11,5,1,68431.892599
1935866,2772432,unknown,unknown,3,2,0,89,87747,129413,text,15,1,0,11875.984394
1678681,1829909,unknown,658,3,0,0,727,87711,129413,text,17,0,0,9.461986
1934782,3083118,25,unknown,2,1,0,93031,87751,129413,text,15,5,1,14117.668273
1393523,2267275,unknown,unknown,15,0,0,55210,87736,129413,text,13,6,1,55363.45325
2337057,3067039,unknown,610,3,0,0,108388,87751,129413,text,11,5,1,343.081885
1393218,2947428,unknown,unknown,13,0,0,598,87749,129413,text,15,3,0,51454.179939
1832515,2145670,25,646,18,0,0,123,87729,129413,image,2,1,0,362.884325
1262986,1710385,25,unknown,28,0,0,115284,87705,129413,text,15,2,0,14051.978365
1130853,3890205,25,646,15,3,1,94939,89818,129413,text,14,6,1,62083.250985
1119424,1219210,25,610,2,1,0,44682,87282,129450,image,13,2,0,721.844651
1491144,2190040,25,646,8,0,0,90738,87732,129413,text,11,3,0,140.448148
1393523,3895238,unknown,unknown,15,1,1,634,89819,129413,text,15,6,1,52426.564616
1832515,3069366,25,646,14,6,1,123,87751,129413,text,12,5,1,3212.336497
148669,1916819,25,593,15,0,0,1098,87715,129413,image,18,4,0,423.555469
1264110,2791833,25,610,26,13,4,90910,87747,129413,text,17,1,0,36562.572285
1131547,2513475,25,610,11,1,0,91,87745,129413,text,15,6,1,55414.618619
1654889,4990582,unknown,unknown,7,1,0,55846,89833,129413,image,17,1,0,805.781516
1264110,1726415,25,610,14,0,0,132707,87706,129413,text,15,3,0,15794.001185
2316550,4570696,25,646,1,0,0,49818,89829,129413,text,16,1,0,15.904229
1832515,4026244,25,646,3,1,7,133475,89821,129413,text,17,1,0,44250.39416
1131547,1657859,25,610,31,0,0,53819,87702,129413,text,15,6,1,112.149865
1266721,1709375,25,unknown,27,0,0,90910,87705,129413,image,15,2,0,16896.313846
1266721,1692539,25,unknown,21,0,0,93855,87704,129413,text,16,1,0,12362.927435
1131547,1872085,25,610,16,0,0,105049,87713,129413,text,15,2,0,14489.947246
212590,2755212,25,123216,6,0,0,601,87747,129413,text,12,1,0,64139.088645
1130853,2246717,25,646,2,2,0,1098,87735,129413,image,18,5,1,44798.762925
1258962,1836825,25,unknown,14,0,0,620,87712,129413,text,13,1,0,19375.988327
1131547,2479949,25,610,12,0,0,727,87744,129413,text,7,6,1,4720.936606
1131547,4510184,25,610,6,1,2,598,89828,129413,text,16,0,0,65067.349874
1678681,2316337,unknown,658,5,0,0,661,87739,129413,image,12,1,0,140.45696
1832515,2068958,25,646,36,0,0,123,87724,129413,image,2,5,1,10684.464012
1654889,1843369,unknown,unknown,15,0,0,94189,87712,129413,text,16,1,0,8653.756627
1131144,3300554,25,646,45,1,1,90739,87755,129413,image,20,1,0,28033.830875
1262120,1802387,25,646,14,0,0,55288,87710,129413,text,15,6,1,17958.468033
150898,1428760,25,646,8,0,0,105,87012,129438,text,14,5,1,8232.508048
148669,3561056,25,593,2,1,0,44703,88533,129500,image,13,6,1,6158.925261
212590,1979710,25,123216,8,0,0,607,87720,129413,text,14,0,0,12663.645379
1258803,1829483,25,646,19,3,0,127,87711,129413,text,17,0,0,4753.197076
151119,1950554,25,123216,2,0,0,43482,87717,129413,text,16,5,1,23.649779
1393218,2517206,unknown,unknown,16,0,0,91,87745,129413,text,16,6,1,53142.011103
150898,2230511,25,646,2,0,0,89978,87734,129413,text,12,5,1,21.690688
1654889,2528882,unknown,unknown,21,2,2,90493,87745,129413,image,18,6,1,33254.043243
1722083,2804370,25,646,8,0,0,127,87747,129413,image,20,1,0,29619.760462
212590,750182,25,123216,1,1,0,388,74796,128532,text,6,5,1,1469.882745
1654889,4459813,unknown,unknown,17,4,2,127,89827,129413,text,18,6,1,6442.297453
1722083,2224658,25,646,3,0,0,634,87734,129413,image,9,5,1,71749.445381
1386048,2498243,25,593,1,1,0,607,87744,129413,text,12,6,1,5.019046
1722083,2298391,25,646,1,0,0,105,87738,129413,image,15,0,0,52858.099313
1491144,2072695,25,646,2,0,0,93855,87725,129413,text,8,5,1,232.993559
1832515,3362569,25,646,12,4,1,123,87756,129413,text,18,2,0,26366.434299
151119,1989321,25,123216,3,0,0,90351,87720,129413,image,18,0,0,1621.474236
1130853,2892627,25,646,3,11,4,110871,87748,129413,image,17,2,0,39054.607445
1934782,2426692,25,unknown,2,2,0,93497,87743,129413,text,11,5,1,381.17795
1258803,2170010,25,646,21,0,0,634,87731,129413,text,13,2,0,49241.451554
1393463,2351008,25,unknown,20,0,0,727,87740,129413,text,18,2,0,39048.546938
1258962,2329429,25,unknown,23,2,0,113386,87739,129413,text,18,1,0,35345.678184
148669,2280967,25,593,9,0,0,90351,87736,129413,image,18,6,1,208.510982
1722083,2642118,25,646,16,1,0,57877,87746,129413,text,14,0,0,60330.667365
1108265,1321967,25,593,1,0,0,620,87006,129438,image,15,6,1,119.11013
1934782,2430144,25,unknown,2,1,0,94810,87743,129413,text,14,5,1,617.948225
739315,1558754,25,123216,4,10,0,46821,87295,129450,text,13,0,0,17994.768047
1491144,2314420,25,646,7,0,0,83,87739,129413,text,11,1,0,416.6045
1654889,1722217,unknown,unknown,12,0,0,94825,87706,129413,text,12,3,0,2393.430214
1832515,2498752,25,646,8,0,0,46117,87744,129413,text,12,6,1,2.754366
1131144,2168536,25,646,20,0,0,638,87731,129413,text,12,2,0,1133.121402
150898,1799247,25,646,3,0,0,123,87710,129413,image,13,6,1,134.661476
1654889,3905852,unknown,unknown,16,1,1,90739,89819,129413,text,18,6,1,39257.28715
1131547,1845594,25,610,7,0,0,620,87712,129413,text,17,1,0,9553.094581
1108265,2350523,25,593,5,7,0,598,87740,129413,text,17,2,0,1372.629953
1654889,1956601,unknown,unknown,18,0,0,661,87716,129413,text,20,5,1,34719.644613
1934640,2260612,unknown,unknown,3,0,0,55846,87736,129413,video/mp4,11,6,1,17157.566433
212590,1869609,25,123216,8,0,0,90968,87713,129413,image,14,2,0,13895.299503
775078,2276242,25,593,3,0,0,125,87737,129413,image,16,6,1,11.051292
1678681,2021367,unknown,658,2,0,0,638,87722,129413,image,13,2,0,2637.109679
739315,1410069,25,123216,3,0,0,90664,87289,129450,image,15,4,0,10270.683357
212590,2190165,25,123216,8,0,0,607,87732,129413,text,11,3,0,1389.274477
1934782,2529368,25,unknown,6,6,0,55237,87745,129413,text,18,6,1,10356.381332
1130757,1982236,25,612,1,0,0,119,87720,129413,text,15,0,0,7913.682644
1654889,4100173,unknown,unknown,52,0,4,1923,89822,129413,text,19,2,0,34477.448484
1393218,2256613,unknown,unknown,18,0,0,620,87736,129413,text,9,6,1,69186.515931
1131144,2945618,25,646,15,27,4,598,87749,129413,text,15,3,0,17250.144964
1264110,2175453,25,610,20,0,0,113386,87731,129413,text,15,2,0,42862.230216
2316550,2435311,25,646,4,1,0,601,87743,129413,text,15,5,1,93.963376
1258962,1802004,25,unknown,13,0,0,55288,87710,129413,text,14,6,1,17589.613241
1491144,1988106,25,646,8,0,0,49818,87720,129413,text,18,0,0,56.858919
212590,1124463,25,123216,2,0,0,115284,78147,128719,text,13,2,0,335570.656367
1934782,2952376,25,unknown,4,6,0,57877,87749,129413,text,17,3,0,2309.083863
1393463,2382314,25,unknown,15,0,0,119,87741,129413,text,18,3,0,42657.313693
1262986,2942523,25,unknown,12,7,4,115,87749,129413,text,15,3,0,45713.022021
212590,1198262,25,123216,2,0,0,46768,87281,129450,text,11,1,0,7882.49739
151119,2024110,25,123216,4,0,0,90739,87722,129413,text,14,2,0,151.017837
151119,2067521,25,123216,3,0,0,601,87724,129413,image,18,4,0,3600.665568
1130853,2279698,25,646,14,0,0,123,87737,129413,text,17,6,1,3735.290846
1131144,1746561,25,646,22,0,0,123,87707,129413,image,17,4,0,13461.032086
1131547,2412162,25,610,45,2,0,652,87742,129413,text,18,4,0,34518.721795
1934640,2396445,unknown,unknown,3,0,0,125,87742,129413,video/mp4,14,4,0,55320.405185
1130853,3069967,25,646,14,6,1,93389,87751,129413,text,12,5,1,375.311232
212590,773265,25,123216,0,1,0,44740,85855,129391,text,17,3,0,3546.987072
148669,1810753,25,593,3,0,0,90682,87710,129413,text,18,6,1,1269.199373
1654889,1753013,unknown,unknown,13,0,0,16557,83773,129302,text,21,4,0,2026.338947
1722083,2194469,25,646,4,0,0,51319,87732,129413,image,15,3,0,47037.129576
1614722,4450290,25,123216,2,0,1,43471,89827,129413,image,16,6,1,186.398146
1491144,1641672,25,646,2,0,0,90738,87701,129413,text,9,6,1,1634.702076
1262120,1878818,25,646,16,0,0,90739,87713,129413,image,17,2,0,34651.535775
1258962,1837602,25,unknown,14,0,0,46117,87712,129413,text,14,1,0,17756.223875
1264110,2433900,25,610,31,0,0,96653,87743,129413,text,15,5,1,11306.005058
1246494,3081670,25,unknown,13,0,0,90968,87751,129413,text,15,5,1,18534.65445
1367583,2264185,5,610,0,1,0,1106,87737,129413,text,12,6,1,320.600994
1390708,2350976,25,unknown,20,0,0,727,87740,129413,text,18,2,0,39534.040897
151236,1396064,unknown,658,2,0,0,44991,87011,129438,text,9,4,0,6.564958
1258803,1805422,25,646,13,0,0,90363,87710,129413,text,16,6,1,12055.913814
1654889,3345542,unknown,unknown,14,0,1,127,87756,129413,text,14,2,0,57807.450787
1934782,2672392,25,unknown,5,5,2,90682,87746,129413,text,17,0,0,10745.626449
1262120,1728425,25,646,16,0,0,53715,87706,129413,text,16,3,0,11253.630563
151119,171255,25,123216,1,0,0,90737,74724,128471,text,16,1,0,13.379374
1258962,1799109,25,unknown,13,0,0,60288,87709,129413,text,13,6,1,21909.915212
1935866,2778477,unknown,unknown,3,3,0,89,87747,129413,text,15,1,0,1199.236441
1130757,1972306,25,612,4,0,0,90739,87719,129413,image,18,6,1,261.542532
151119,2055702,25,123216,2,0,0,123,87724,129413,text,11,4,0,280.904737
151065,677993,25,658,1,0,0,55651,78396,128747,text,4,0,0,573.299368
1832515,2887098,25,646,6,17,4,654,87748,129413,text,16,2,0,46625.471547
739315,5328428,25,123216,8,1,0,90019,90093,129592,text,17,0,0,56711.893886
1832515,4264239,25,646,2,1,2,90351,89824,129413,text,17,4,0,1011.898866
150898,4496717,25,646,1,0,0,52891,89828,129413,image,11,0,0,7.763961
2037145,4299289,unknown,unknown,3,0,0,119,89824,129413,image,2,5,1,3762.458694
2337057,2399001,unknown,610,4,1,0,123,87742,129413,text,15,4,0,136.318999
1130853,3350622,25,646,12,1,0,597,87756,129413,text,15,2,0,1402.090658
212590,2295573,25,123216,6,0,0,90739,87738,129413,text,15,0,0,13582.728183
1722083,4098383,25,646,5,0,0,1923,89822,129413,text,19,2,0,59837.979751
1832515,5148587,25,646,9,6,2,49690,90089,129592,text,17,4,0,49676.069994
1934782,2193133,25,unknown,5,0,0,727,87732,129413,image,14,3,0,1899.239637
1678681,1722313,unknown,658,1,0,0,388,87706,129413,text,12,3,0,144.152368
1491144,2497472,25,646,14,0,0,775,87745,129413,text,12,6,1,2875.357241
775078,1700478,25,593,1,0,0,16566,83772,129302,image,6,2,0,9.811243
150898,1799188,25,646,2,0,0,90682,87710,129413,text,13,6,1,549.967661
1832515,3030410,25,646,27,8,5,90233,87750,129413,text,19,4,0,42016.303617
1131547,1235972,25,610,8,0,0,634,87003,129438,image,9,3,0,1234.284557
1262986,4271149,25,unknown,20,24,4,119,89824,129413,image,19,4,0,40259.686574
1491144,2190093,25,646,8,0,0,47,87732,129413,text,11,3,0,140.940905
1131547,3130488,25,610,8,0,0,90682,87752,129413,text,8,6,1,73892.212147
1131144,3020914,25,646,17,4,1,1157,87750,129413,text,16,4,0,9554.090994
148669,4440496,25,593,5,0,2,127,89827,129413,text,14,6,1,10644.215153
1934782,3227801,25,unknown,4,3,0,1097,87754,129413,text,17,0,0,1588.240205
1832515,2952563,25,646,14,22,1,607,87749,129413,text,17,3,0,44195.77726
1266721,1743437,25,unknown,21,0,0,93389,87707,129413,image,16,4,0,14953.204385
1130757,1412655,25,612,3,0,0,1157,87011,129438,text,16,4,0,262.035785
1678681,2361085,unknown,658,1,0,0,638,87741,129413,text,11,3,0,414.996573
1491144,2339141,25,646,3,0,0,388,87740,129413,text,12,2,0,450.467882
1246494,2519679,25,unknown,19,0,0,119,87745,129413,text,16,6,1,12042.131379
1131547,3091476,25,610,16,4,4,144434,87751,129413,text,17,5,1,10016.99236
1491144,1634681,25,646,16,0,0,16557,83771,129302,text,5,6,1,728.260003
1131144,2783991,25,646,18,1,0,634,87747,129413,text,16,1,0,1854.106575
1361649,2213407,25,658,7,1,0,119,87733,129413,image,17,4,0,262.784043
1131547,3400281,25,610,11,4,4,94189,87757,129413,text,12,3,0,3513.08213
1262120,3350729,25,646,14,2,5,597,87756,129413,text,15,2,0,54740.866723
1130853,2517261,25,646,16,0,0,91,87745,129413,text,16,6,1,1014.463095
1258962,2265110,25,unknown,15,1,0,119,87736,129413,text,12,6,1,24892.9666
1678681,2223812,unknown,658,2,0,0,634,87734,129413,text,7,5,1,31609.99168
1130853,3001620,25,646,25,1,1,90739,87750,129413,text,12,4,0,141.813314
1264110,1826202,25,610,17,0,0,93357,87711,129413,text,15,0,0,19575.771933
1298468,2154345,25,unknown,32,0,0,601,87730,129413,text,15,1,0,45990.077327
2037145,4299879,unknown,unknown,3,0,0,1097,89824,129413,image,2,5,1,3062.497652
1262986,2791840,25,unknown,27,13,4,127,87747,129413,text,17,1,0,36398.939522
1491144,2792049,25,646,4,2,0,111023,87747,129413,text,17,1,0,2175.440831
1832515,4580577,25,646,28,8,2,617,89829,129413,text,19,1,0,205.792269
150898,1418718,25,646,1,0,0,49706,87012,129438,text,10,5,1,8.598965
1832515,3006725,25,646,14,0,0,90739,87750,129413,text,13,4,0,1079.349922
1108265,1603123,25,593,2,0,0,44708,87298,129450,image,19,5,1,32827.904522
212590,1130521,25,123216,2,1,0,45397,85550,129372,text,17,2,0,38366.89655
212590,2302456,25,123216,7,0,0,269,87738,129413,text,17,0,0,5259.125836
1491144,2142837,25,646,9,0,0,134428,87729,129413,image,18,0,0,143.429169
1678681,4507957,unknown,658,1,0,0,598,89828,129413,text,15,0,0,24745.2377
739315,852827,25,123216,1,0,0,638,78144,128719,image,13,6,1,276442.254251
150898,709559,25,646,1,0,0,638,78265,128742,text,16,4,0,54.14725
2037145,2912202,unknown,unknown,3,3,0,123,87748,129413,image,2,3,0,3418.854127
1130853,1838838,25,646,14,0,0,53715,87712,129413,text,14,1,0,5.522174
1678681,4069350,unknown,658,1,0,0,47,89822,129413,image,12,2,0,1905.502438
1934782,3404365,25,unknown,3,2,0,94826,87757,129413,text,13,3,0,23084.899985
1654889,3282581,unknown,unknown,16,0,1,115,87755,129413,text,15,1,0,46212.863853
1934782,2431826,25,unknown,3,1,0,94810,87743,129413,image,14,5,1,418.960456
149539,750549,25,658,1,2,0,43471,74796,128532,text,8,5,1,289.751352
1393523,3029883,unknown,unknown,20,4,4,90739,87750,129413,text,19,4,0,36143.836729
1264110,1697201,25,610,21,0,0,738,87704,129413,image,18,1,0,3856.722961
1491144,2292069,25,646,18,0,0,90739,87738,129413,text,13,0,0,241.443193
151119,1826664,25,123216,7,6,0,52891,87711,129413,text,16,0,0,286.41782
212590,1916050,25,123216,10,0,0,1098,87715,129413,text,18,4,0,354.962155
151119,2214704,25,123216,2,0,0,434,87733,129413,text,17,4,0,207.42358
212590,1886701,25,123216,8,0,0,601,87714,129413,text,13,3,0,15220.417407
1258803,2526849,25,646,16,0,0,119,87745,129413,text,17,6,1,35869.282655
1131144,3229176,25,646,43,4,4,634,87754,129413,text,17,0,0,45742.36202
1130853,2512863,25,646,13,0,0,163,87745,129413,image,15,6,1,7.054693
150898,4736823,25,646,2,2,0,90739,89831,129413,text,13,4,0,899.869074
775078,2484634,25,593,1,0,0,1098,87744,129413,text,9,6,1,373.718488
1832515,3351216,25,646,12,2,5,93532,87756,129413,text,16,2,0,30.030667
1935866,2502894,unknown,unknown,6,6,0,167,87744,129413,text,13,6,1,54944.049404
1130853,2639323,25,646,16,0,0,90739,87746,129413,text,13,0,0,959.937897
2316550,4856900,25,646,2,0,0,94810,89832,129413,text,14,6,1,260.769031
739315,1465120,25,123216,4,2,0,131,87014,129438,text,10,1,0,27787.597571
1178073,1985190,25,646,10,0,0,55210,87720,129413,image,17,0,0,7793.549517
1258803,1796239,25,646,13,0,0,638,87710,129413,text,12,6,1,25988.250731
1130853,2959704,25,646,24,29,4,90682,87749,129413,text,18,3,0,608.617817
1491144,2168664,25,646,22,0,0,90682,87731,129413,text,12,2,0,80.845123
151119,2137114,25,123216,0,0,0,123,87729,129413,image,15,0,0,197.197822
151236,1312802,unknown,658,2,0,0,119,87006,129438,text,13,6,1,2634.952163
13143,762164,25,593,2,0,0,115,74797,128532,text,5,5,1,27921.949843
1654889,1905178,unknown,unknown,13,0,0,1098,87715,129413,text,13,4,0,24437.445696
739315,1590408,25,123216,4,30,0,43021,87297,129450,text,17,3,0,41922.688727
1832515,2947865,25,646,11,0,0,115,87749,129413,text,16,3,0,80.108889
13332,716248,unknown,unknown,2,0,0,92381,75378,128551,text,8,5,1,51.796241
1130853,2763340,25,646,23,1,0,93538,87747,129413,text,13,1,0,598.263
1262120,3907168,25,646,19,2,1,105,89819,129413,text,18,6,1,38260.6441
150898,2329821,25,646,4,0,1,634,87739,129413,text,18,1,0,269.0638
1678681,4431935,unknown,658,1,0,0,388,89827,129413,image,13,6,1,13233.234371
151119,1955980,25,123216,3,0,0,620,87717,129413,image,18,5,1,41062.724373
1934782,3210066,25,unknown,3,2,0,388,87754,129413,image,11,0,0,3014.920816
1130853,2237131,25,646,7,0,0,634,87734,129413,text,14,5,1,14087.22875
1832515,2874158,25,646,3,0,0,123,87748,129413,text,13,2,0,3160.26474
1130853,2957940,25,646,19,21,1,727,87749,129413,text,18,3,0,38348.049233
1654889,1797380,unknown,unknown,13,0,0,1103,87709,129413,text,12,6,1,23513.55073
1131547,2256627,25,610,19,0,0,119,87736,129413,text,9,6,1,1136.201445
150898,1628159,25,646,2,0,0,91,87700,129413,text,15,5,1,1164.858593
1258803,1808855,25,646,16,0,0,123,87710,129413,image,17,6,1,7179.279814
1131144,2304638,25,646,21,1,1,90739,87738,129413,image,18,0,0,4499.958609
1491144,2755812,25,646,16,6,1,127,87747,129413,text,12,1,0,2493.379861
2020213,3846190,25,627,1,0,0,119,89817,129413,image,20,5,1,307.603471
2316550,3836773,25,646,3,0,0,119,89817,129413,text,16,5,1,522.289597
1108265,2508903,25,593,2,3,0,727,87744,129413,image,14,6,1,264.278052
739315,2263102,25,123216,4,0,0,90640,87736,129413,text,12,6,1,61000.676986
1130853,4438753,25,646,4,1,6,102210,89826,129413,text,14,6,1,30.05184
1131144,2958366,25,646,32,28,4,52891,87749,129413,text,18,3,0,6063.967321
1130930,1972238,25,610,4,0,0,90381,87719,129413,image,18,6,1,5277.573043
1935866,2159383,unknown,unknown,9,0,0,620,87730,129413,image,18,1,0,43065.291821
212590,2048557,25,123216,9,0,0,76636,87723,129413,image,17,3,0,967.43621
1393463,4368503,25,unknown,16,9,4,620,89825,129413,text,18,5,1,8373.621954
1678681,2050615,unknown,658,3,0,0,434,87723,129413,image,19,3,0,4.592387
1262986,2068041,25,unknown,34,0,0,55676,87724,129413,text,18,4,0,34292.534525
1130853,3362778,25,646,13,3,0,102210,87756,129413,text,18,2,0,37601.180104
1130757,1783777,25,612,3,0,0,727,87708,129413,image,18,5,1,190.258667
1393523,3347646,unknown,unknown,13,0,0,127,87756,129413,text,15,2,0,58810.546963
1832515,2755853,25,646,15,15,1,127,87747,129413,text,12,1,0,115.212347
1491144,1896866,25,646,1,0,0,127,87714,129413,image,18,3,0,221.472461
150898,1775263,25,646,3,0,0,727,87708,129413,text,14,5,1,118.409612
1130853,1829770,25,646,2,2,0,96649,87711,129413,image,17,0,0,12177.179661
1131547,1897523,25,610,34,0,0,115284,87714,129413,text,18,3,0,5213.778754
1832515,2674965,25,646,28,19,5,133475,87746,129413,image,17,0,0,4322.180695
1130853,1810511,25,646,14,0,0,90363,87710,129413,text,18,6,1,91.531305
148669,4505317,25,593,7,0,0,52891,89828,129413,image,14,0,0,52054.506136
1832515,2674965,25,646,28,19,5,133475,87746,129413,image,17,0,0,4301.794724
1935866,2896252,unknown,unknown,4,4,0,94189,87748,129413,text,18,2,0,4640.620512
775078,2175945,25,593,2,0,0,638,87731,129413,text,16,2,0,12.896943
1130853,1846511,25,646,16,0,0,94190,87712,129413,text,17,1,0,945.283032
1832515,4672775,25,646,7,0,2,119,89830,129413,text,13,3,0,173.263746
1393218,2273095,unknown,unknown,14,0,0,58733,87737,129413,text,15,6,1,48576.32204
1934782,2325184,25,unknown,1,2,0,1098,87739,129413,image,16,1,0,8848.869043
1614802,3046316,unknown,unknown,6,3,0,388,87750,129413,image,2,5,1,7516.668123
739315,1584228,25,123216,4,17,0,44708,87297,129450,text,13,3,0,59146.750369
1832515,4271114,25,646,20,16,4,1097,89824,129413,image,19,4,0,158.504531
1108265,1539232,25,593,1,0,0,775,87016,129438,image,12,6,1,358.673114
1131547,1677927,25,610,31,0,0,60288,87703,129413,text,17,0,0,2796.835196
739315,1487632,25,123216,4,12,0,1923,87015,129438,text,12,2,0,18349.661842
212590,1141724,25,123216,3,0,0,45397,85551,129372,text,10,4,0,172120.475398
212590,789179,25,123216,0,1,0,44977,85615,129379,text,10,5,1,4478.734365
1130853,1505865,25,646,10,0,0,96962,87293,129450,text,14,4,0,5979.590104
1678681,2043356,unknown,658,2,0,0,119,87723,129413,text,15,3,0,13114.54124
212590,1790195,25,123216,8,0,0,90493,87709,129413,text,10,6,1,1548.935094
1258962,2272919,25,unknown,17,0,0,58733,87737,129413,text,15,6,1,14545.299456
2316550,2378500,25,646,5,2,0,91,87741,129413,text,17,3,0,7738.32284
151119,2254739,25,123216,1,2,0,620,87736,129413,image,7,6,1,376.528263
212590,1726869,25,123216,5,0,0,388,87706,129413,text,15,3,0,9616.17653
1832515,2959960,25,646,33,14,2,115,87749,129413,text,18,3,0,36335.697311
1258962,3030238,25,unknown,26,6,4,388,87750,129413,text,19,4,0,4294.720957
212590,1554724,25,123216,5,2,0,44759,87295,129450,text,11,0,0,342.494153
1130853,4027536,25,646,3,4,4,123,89821,129413,text,17,1,0,38127.075267
1131547,2340590,25,610,15,0,0,727,87740,129413,text,13,2,0,19194.021218
1264110,2279737,25,610,17,0,0,598,87737,129413,text,17,6,1,34489.517669
1722083,2260661,25,646,2,0,0,123225,87736,129413,image,11,6,1,66296.470507
1131144,2773438,25,646,24,1,0,55705,87747,129413,text,15,1,0,736.696796
1366390,1545303,25,646,10,1,0,620,87016,129438,image,15,6,1,93.640681
1130853,1742865,25,646,22,0,0,90351,87707,129413,image,15,4,0,351.281338
1130853,4579465,25,646,4,5,4,119,89829,129413,text,19,1,0,10836.597549
1491144,4258719,25,646,2,0,0,49818,89824,129413,text,16,4,0,8639.178719
150898,1712544,25,646,2,0,0,159,87705,129413,text,16,2,0,12.192412
739315,1801284,25,123216,8,0,0,55288,87710,129413,text,14,6,1,51946.52812
1934782,3145159,25,unknown,3,2,0,94184,87752,129413,text,12,6,1,7906.885998
739315,3906166,25,123216,7,3,0,93855,89819,129413,text,18,6,1,38040.310341
739315,2091890,25,123216,8,0,0,94810,87726,129413,text,16,5,1,49220.606249
1131547,1715197,25,610,28,0,0,93,87705,129413,text,18,2,0,1672.833734
151119,1614907,25,123216,2,0,0,45397,83770,129302,text,3,4,0,25820.862256
739315,2337272,25,123216,7,0,0,46124,87740,129413,text,11,2,0,64628.522329
1722083,2180431,25,646,1,0,0,89,87731,129413,image,17,2,0,42035.577377
1130853,2254912,25,646,17,0,0,91,87736,129413,text,8,6,1,3969.66396
2037145,2323014,unknown,unknown,2,0,0,1098,87739,129413,image,15,1,0,55695.310791
151119,1887391,25,123216,2,0,0,127,87714,129413,text,14,3,0,334.282492
151119,2170871,25,123216,2,0,0,639,87731,129413,text,14,2,0,205.755671
1614802,2005785,unknown,unknown,3,0,0,94810,87721,129413,text,14,1,0,62147.652176
1130853,3890205,25,646,15,3,1,94939,89818,129413,text,14,6,1,24698.858845
1131144,1687407,25,646,20,0,0,620,87704,129413,text,12,1,0,222.209994
1266721,1601733,25,unknown,19,14,0,10502,87298,129450,text,17,5,1,12408.167158
1131144,1331187,25,646,7,0,0,16557,87007,129438,image,10,0,0,31181.402198
